owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
CITY PARK CONDOS LLC,2,316200.0,2300 CONTRA COSTA BLVD STE 275,8805 GOVERNORS HILL DR,llc,True,False,False,True,small,True,"['1369 CITY PARK AV', '1371 CITY PARK AV']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
NORTHWEST B LLC,2,1457900.0,1391 W FIFTH AVE STE 221,901 CORPORATE CENTER DR,llc,True,False,False,True,small,True,"['1455 1461 NORTHWEST BL', '1408 1420 W THIRD AV']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
COLONIAL COURT RENTALS LLC,2,848800.0,1033 KIRK AVENUE,1033 KIRK AVE,llc,True,True,False,False,small,True,"['1417 KING AV', '1413 1415 W KING AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TIGERAGG INVESTMENTS OHIO LLC,2,291900.0,3498 KARIKAL DR,2706 SHADY RIDGE DR,llc,True,True,False,False,small,True,"['6318 EDGECREEK LN', '3077 COOPER BLUFF DR']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SCIOTO PENINSULA FC LLC,2,52433000.0,ONE INDIANA SQUARE   SUITE 3000,150 S FRONT ST STE 210,llc,True,False,False,True,small,True,"['0 W STATE ST', '0 W STATE ST']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
MICHAEL B KADE INVESTMENTS LLC,2,713600.0,PO BOX 2271,7740 RED BANK RD,llc,True,True,True,False,small,True,"['126 128 E MAYNARD AV', '400 E OAKLAND AV']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CJC INVESTMENTS LLC,2,229100.0,1977 VIEW POINT DR,1220 N SIGNAL BUTTE RD,llc,True,True,False,False,small,True,"['99 101 S WAYNE AV', '683 S HARRIS AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TK HOLDINGS OF COLUMBUS LTD,2,2400000.0,720 E BROAD ST,720 E BROAD ST STE 200,partnership,True,True,False,False,small,True,"['31 HAMILTON PK', '720 E BROAD ST']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BOULTON PROPERTIES LLC,2,368300.0,C/O RENU PROPERTY MANAGEMENT LLC  2325 POINTE PKWY STE 250,16220 N SCOTTSDALE RD STE 650,llc,True,True,False,True,small,True,"['5266 CARBONDALE DR', '858 S HIGBEE DR']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MGR REAL ESTATE I LLC,2,1380400.0,2300 CARDIGAN AV,7654 MIKAYLA DR,llc,True,True,False,False,small,True,"['2300 CARDIGAN AV', '0 CARDIGAN AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SSG PROPERTY MANAGEMENT LLC,2,159100.0,PO BOX 1938,PO BOX 1652,llc,True,True,True,False,small,True,"['834 ATCHESON ST', '836 ATCHESON ST']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
INDIGO MANAGEMENT GROUP LLC,2,242600.0,579 CARIBOU TRAIL,579 CARIBOU TRL,llc,True,True,False,False,small,True,"['330 S HARRIS AV', '1403 GENESSEE AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
INFINITE REAL ESTATE INVESTMENTS II LLC,2,1227800.0,5345 ALDIE MILL DR,142 E 38TH ST,llc,True,True,False,False,small,True,"['3004 3014 SANDRIDGE AV', '3036 3068 SANDRIDGE AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GRANVILLE STREET HOLDINGS LLC,2,287000.0,5424 VIA ALVITO DRIVE,5424 VIA ALVITO DR,llc,True,True,False,False,small,True,"['104 GRANVILLE ST', '98 110 GRANVILLE ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BRADFORD PROPERTIES WEST LLC,2,194900.0,6762 HILL RD,PO BOX 304,llc,True,True,False,False,small,True,"['644 S WAYNE AV', '644 WHITETHORNE AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BRADFORD PROPERTIES EAST LLC,2,263200.0,PO BOX 304,PO BOX 9202,llc,True,True,True,False,small,True,"['955 957 S WAVERLY ST', '1866 W SOMERSET CT']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BRADFORD PROPERTIES CENTRAL LLC,2,271100.0,6762 HILL RD,PO BOX 304,llc,True,True,False,False,small,True,"['731 E MELROSE AV', '4041 POWELL AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
NORTHWOOD INDIANOLA LLC,2,716800.0,1890 NORTHWEST BLVD SUITE 320,80 E RICH ST,llc,True,False,False,True,small,True,"['2166 INDIANOLA AV', '2160 2162 INDIANOLA AV']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
NORTHWOOD PROPERTIES 2180 2194 LLC,2,2683200.0,100 SOUTH FRONT ST SUITE 100,1086 N 4TH ST STE 109,llc,True,True,False,True,small,True,"['2194 N HIGH ST', '2180 N HIGH ST']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SLATE RIDGE HOLDINGS LLC,2,2844700.0,3650 E KEMPER RD,200 W 4TH ST,llc,True,True,False,False,small,True,"['2810 STELZER RD', '5759 N HAMILTON RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CMM INVESTMENTS LLC,2,400400.0,4500 DUBLIN RD SPC 468,4500 DUBLIN RD,llc,True,True,False,False,small,True,"['1150 W SELLS AV', '1150 W SELLS AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GRANDVIEW HEIGHTS REAL ESTATE LLC,2,587100.0,815 GRANDVIEW AVE,815 GRANDVIEW AVE STE 200,llc,True,True,False,False,small,True,"['815 GRANDVIEW AV', '815 GRANDVIEW AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DAVID KELLY RENTALS LLC,2,431000.0,2560 W DUBLIN GRANVILLE,2560 W DUBLIN GRANVILLE RD,llc,True,True,False,False,small,True,"['2560 W DUBLIN GRANVILLE RD', '0 MCVEY BL']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GRAMCO REALTY LLC,2,925700.0,52 E 15TH AVE,1816 N HIGH STREET,llc,True,True,False,False,small,True,"['2207 N HIGH ST', '2197 2203 N HIGH ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ICONIC PROPERTIES LLC,2,676500.0,1600 SUNBURY RD,534 STUBLYN RD,llc,True,True,False,False,small,True,"['1565 SUNBURY RD', '1600 SUNBURY RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ICE GROUP LLC,2,411600.0,1491 POLARIS PKWY PMB 143,1491 POLARIS PKWY  STE 143,llc,True,True,False,False,small,True,"['4597 HEALY DR', '3262 LEGION LN']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GRAND CANAL PROPERTIES LLC,2,1060200.0,176 ROGER WILLIAMS AVE,PO BOX 9202,llc,True,True,False,False,small,True,"['1054 S PEARL ST', '270 272 E KOSSUTH ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MIKE FERRIS PROPERTIES INC,2,929300.0,2333 HARDY PARKWAY STREET,2333 HARDY PARKWAY,corporation,True,True,False,False,small,True,"['903 S THIRD ST', '961 S HIGH ST']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
THREE CATS PROPERTIES LLC,2,583900.0,116 LONGVIEW DR,253 MUSKINGUM DR,llc,True,True,False,False,small,True,"['119 N BRINKER AV', '225 N CASSINGHAM RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HANFORD BROWNSTONES LLC,2,440300.0,4900 REED ROAD SUITE 206,PO BOX 148,llc,True,False,False,True,small,True,"['417 425 HANFORD ST', '427 439 HANFORD ST']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
NORTHWIND INVESTMENTS LTD,2,77100.0,P O BOX 1277,PO BOX 1277,partnership,True,True,False,False,small,True,"['0 EDDYSTONE AV', '1934 EDDYSTONE AV']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BPT REALTY LLC,2,1131800.0,787 S 5TH ST,PO BOX 216,llc,True,True,False,False,small,True,"['491 493 S THIRD ST', '249 253 WILBER AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HYNES HOMES LLC,2,309600.0,7134 CALUSA DR,901 CORPORATE CENTER DR,llc,True,True,False,False,small,True,"['5176 HARBOR BL', '5308 NEGLEY CT']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PAR PROPERTIES OF OHIO LLC,2,5278500.0,2160 MCGAW RD # B,2160 MCGAW RD,llc,True,True,False,False,small,True,"['2160 MCGAW RD', '0 MCGAW RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CRUS3 REALTY 1 LLC,2,422200.0,6631 COMMERCE PKWY STE,6631 COMMERCE PKWY STE N,llc,True,True,False,False,small,True,"['480 486 JAMES RD', '460 496 JAMES RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SHARK REALTY LLC,2,182600.0,501 UPTOWN ST,PO BOX 9202,llc,True,True,False,False,small,True,"['824 826 COMO AV', '0 COMO AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BRS INVESTMENT CO LLC,2,1008000.0,3316 N HIGH ST,PO BOX 82560,corporation,True,True,False,False,small,True,"['3252 INDIANOLA AV', '3248 INDIANOLA AV']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MMY INVESTMENT LLC,2,785900.0,3136 KINGSDALE CTR # 108,8805 GOVERNORS HILL DR,llc,True,True,False,False,small,True,"['2413 WOODSTOCK RD', '1810 1812 ARDLEIGH RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BROWNS TIRE REAL ESTATE LLC,2,126400.0,840 HARRISBURG PK,840 HARRISBURG PIKE,llc,True,True,False,False,small,True,"['840 HARRISBURG PI', '0 HARRISBURG PI']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SONGBIRD RENTALS LLC,2,122900.0,5234 FOREST RUN DRIVE,8805 GOVERNORS HILL DR,llc,True,True,False,False,small,True,"['1466 SUMMIT ST', '1468 SUMMIT ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CUB CAPITAL LLC,2,141200.0,PO BOX 405 SUNSET BEACH,PO BOX 405,llc,True,True,True,False,small,True,"['0 CASSADY AV', '1006 CASSADY AV']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CSR HOLDINGS LLC,2,499000.0,5368 STOCKTON CT,5956 BRAYMOORE DR,llc,True,True,False,False,small,True,"['1161 BETHEL RD', '1161 BETHEL RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
T5 FAMILY HOLDINGS LTD,2,461600.0,1353 LEESLAND DRIVE,PO BOX 9202,partnership,True,True,False,False,small,True,"['475 AGLER RD', '2591 2593 FOUR SEASONS DR']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
T&S HOME GROUP LLC,2,245800.0,PO BOX 44375,PO BOX 9202,llc,True,True,True,False,small,True,"['675 WHITETHORNE AV', '1271 DELLWOOD AV']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ORR REAL ESTATE INVESTMENT LLC,2,92500.0,4788 BRITTONHURST DR,4945 PLAIN CITY GEORGESVILLE RD,llc,True,True,False,False,small,True,"['215 SCHULTZ AV', '0 SCHULTZ AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SYNTHIA CHOWDHURY PROPERTIES LLC,2,71600.0,485 COLONIAL PARKWAY,485 COLONIAL PKWY,llc,True,True,False,False,small,True,"['485 COLONIAL PW', '485 COLONIAL PW']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GSI GRANDVIEW HEIGHTS COLUMBUS LLC,2,7684500.0,6805 MORRISON BOULEVARD STE 250,6805 MORRISON BLVD STE 250,llc,True,False,False,True,small,True,"['1123 W GOODALE BL', '0 W GOODALE BL']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
GSI TRABUE ROAD COLUMBUS LLC,2,980400.0,6805 MORRISON BOULEVARD SUITE 250,6805 MORRISON BLVD STE 250,llc,True,False,False,True,small,True,"['3488 TRABUE RD', '0 BUILDERS PL']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
NJB INVESTMENT HOLDINGS LLC,2,334200.0,1325 LAKE SHORE DR APT. B,223 PALMETTO RD W,llc,True,True,False,False,small,True,"['1324 LAMSON AV', '5420 CENTNER LN']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SHC ACQUISITIONS LTD,2,258000.0,750 CROSS POINTE RD  UNIT R,750 CROSS POINTE RD STE C,partnership,True,True,False,False,small,True,"['4258 SIBLEY AV', '562 ASHWOOD RD']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BUCKEYE CAPITAL PARTNERS II LLC,2,64600.0,6418 JOLLIFF STREET,6140 JOLLIFF ST,partnership,True,True,False,False,small,True,"['260 CARPENTER ST', '88 E INNIS AV']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BUCKNUT PROPERTIES ONE LLC,2,185800.0,1006 10TH AVENUE,1006 10TH AVE,llc,True,True,False,False,small,True,"['2223 2225 N HOMESTEAD DR', '640 642 S WHEATLAND AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BUCKEYE SIBLINGS LLC,2,214900.0,118 GRACELAND BLVD STE#177,118 GRACELAND BLVD STE 177,llc,True,False,False,True,small,True,"['1333 SULLIVANT AV', '1186 ST CLAIR AV']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
MOLL - PRESERVE II LLC,2,17553400.0,650 SOUTH 500 WEST STE 104,PO BOX 9202,llc,True,False,False,True,small,True,"['0 N TALMADGE ST', '818 E LONG ST']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
GROUNDFLOOR PROPERTIES GA LLC,2,376500.0,1201 PEACHTREE ST NE STE  1104-400,5871 GARNIER AVE,llc,True,True,False,True,small,True,"['584 KELTON AV', '515 517 N CHAMPION AV']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TAL OHIO INVESTMENTS LLC,2,437900.0,1401 DOUG BAKER BLVD STE 107 #641,1401 DOUG BAKER BLVD STE 107,llc,True,True,False,True,small,True,"['800 CARPENTER ST', '4048 GRAYSON DR']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CENTRAL OHIO PROPERTY SUPPORT LLC,2,549600.0,3000 E MAIN ST #287,901 CORPORATE CENTER DR,llc,True,True,False,False,small,True,"['1409 1411 FOURTH ST', '2625 RIVER LOOK DR']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HSK INVESTMENTS LLC,2,1499000.0,24700 CRESTVIEW COURT,24700 CRESTVIEW CT,llc,True,True,False,False,small,True,"['3131 HAMILTON RD', '0 REFUGEE RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BRONZEVILLE HOLDINGS LLC,2,222100.0,225 FAIRWAY BLVD # 1,171 ASHBOURNE RD,llc,True,True,False,False,small,True,"['993 MT VERNON AV', '223 227 FAIRWAY BL']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GREENLAWN REALTY CO,2,2565700.0,555 GREENLAWN AVE,1390 E STATE ROUTE 762,corporation,True,True,False,False,small,True,"['4818 PARSONS AV', '0 PARSONS AV']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GREENLAWN TRAILER SALES AND INVESTMENT COMPANY INC,2,0.0,1390 E STATE ROUTE 762,,corporation,True,True,False,False,small,True,"['PARSONS AV', '0 PARSONS AV']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
D&D REAL PROPERTY HOLDING LLC,2,234900.0,2226 STRINGTOWN RD,2372 CLOVER BLOSSOM CT,llc,True,True,False,False,small,True,"['1633 E HUDSON ST', '2294 TRAYMORE PL']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
D&D COLUMBUS PROPERTIES LLC,2,696000.0,2273 PICKET POST LN,6191 N STATE HIGHWAY 161 STE 650,llc,True,True,False,False,small,True,"['388 390 E SEVENTEENTH AV', '410 SEVENTEENTH AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PACHYDERM PROPERTIES LLC,2,521000.0,PO BOX 460389   DEPT 125,PO BOX 460389 DEPT 125,llc,True,True,True,False,small,True,"['3370 S HIGH ST', '4018 4028 E BROAD ST']",1.0,73,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TH WALKER HOLDINGS LLC,2,435200.0,1580 KING AVE,901 CORPORATE CENTER DR,llc,True,True,False,False,small,True,"['0 W KING AV', '1351 1355 W KING AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
COLUMBUS CHANNINGWAY LLC,2,1600000.0,33 N THIRD ST STE 500,33 N 3RD ST STE 500,llc,True,False,False,True,small,True,"['6056 6100 CHANNINGWAY BL', '0 BRICE RD']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TFOH PROPERTIES LLC,2,349000.0,6545 MARKET AVENUE N,901 CORPORATE CENTER DR,llc,True,True,False,False,small,True,"['513 515 HANFORD ST', '1566 DUXBERRY AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TERRASMART HOLDINGS LLC,2,1025200.0,9200 ESTERO PARK COMMONS BLVD STE 7,14590 GLOBAL PKWY,llc,True,True,False,True,small,True,"['0 BUCKEYE PARK RD', '1000 BUCKEYE PARK RD']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TERRAPIN COLUMBUS PROPERTIES LLC,2,8000100.0,,9210 CORPORATE BLVD STE 335,llc,True,True,False,False,small,True,"['0 N THIRD ST', '50 N THIRD ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
P B L PROPERTIES FAMILY L P,2,223200.0,1301 WORTHINGTON WOODS BL,1301 WORTHINGTON WOODS BLVD,partnership,True,True,False,False,small,True,"['2709 KILBOURNE AV', '0 KILBOURNE AV']",1.0,63,tier_2,"Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SERGAKIS PROPERTIES II LLC,2,120500.0,4942 REED RD SUITE A,4942 REED RD STE A,llc,True,True,False,False,small,True,"['558 STEWART AV', '811 E WHITTIER ST']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
NEW ALBANY OM PROPCO LLC,2,9971700.0,25500 MEADOWBROOK ROAD SUITE 230,PO BOX 9202,llc,True,False,False,True,small,True,"['5691 THOMPSON RD', '5691 THOMPSON RD']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
CUSTOM BUILT HOMES INC,2,371300.0,,1151 GEORGESVILLE RD,corporation,True,True,False,False,small,True,"['2816 2820 STEELE AV', '2997 W BROAD ST']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SH 708-716 LLC,2,3858300.0,"PO BOX #71870, 6890 S 2300 E",PO BOX 71870 6890 S 2300 E,llc,True,False,True,False,small,True,"['4725 4775 EVANSWOOD DR', '3777 E MAIN ST']",1.0,63,tier_2,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
