owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
NOESNER KEVIN E TR,23,5670600.0,3123 CRANSTON DR,3123 CRANSTON DR,trust,True,False,False,False,large,True,"['73 75 N TWENTY FIRST ST', '1425 1427 S HIGH ST', '1315 1317 BRYDEN RD', '378 E MORRILL AV', '412 414 E MOLER ST']",0.13043478260869565,40,tier_3,Trust entity (possible investor); Large portfolio (23 properties),Possible Investor - Worth contacting
CREECH ANDREW SHAFTER TRUSTEE (RICKETTS SUB S ELECTING SMALL BUSINESS TRUST),23,100600.0,2138 MAPLEWOOD DR,2138 MAPLEWOOD DR,trust,True,False,False,False,large,True,"['0 ABINGTON RD', '0 ABINGTON RD', '0 ABINGTON RD', '0 ABINGTON RD', '0 ABINGTON RD']",0.0,40,tier_3,Trust entity (possible investor); Large portfolio (23 properties),Possible Investor - Worth contacting
51 NORTH HIGH STREET LLC,23,2834000.0,495 S HIGH ST STE 150,495 S HIGH ST STE 150,llc,True,False,False,True,large,True,"['51 N HIGH ST 208', '51 N HIGH ST 302', '51 N HIGH ST 305', '51 N HIGH ST 307', '51 N HIGH ST 403']",0.0,56,tier_3,LLC entity (high investor probability); Large portfolio (23 properties); Business address (suite/floor),Possible Investor - Worth contacting
H2OU LLC,23,3236200.0,PO BOX 175,PO BOX 175,llc,True,False,True,False,large,True,"['2701 REGINA AV', '2693 VANDERBERG AV', '3264 MARY AV', '3218 MARY AV', '2485 EAKIN RD']",0.21739130434782608,58,tier_3,LLC entity (high investor probability); Large portfolio (23 properties); PO Box address,Possible Investor - Worth contacting
PRATTSTONE ENTERPRISES LP,23,3872500.0,928 CREEK RUN CT,928 CREEK RUN CT,partnership,True,False,False,False,large,True,"['397 MORRILL AV', '60 62 RICHARDSON AV', '1072 BERKELEY RD', '831 WAINWRIGHT DR', '3518 ONTARIO ST']",0.043478260869565216,48,tier_3,Partnership (likely investor); Large portfolio (23 properties),Possible Investor - Worth contacting
GGH LLC,23,5936500.0,1105 SCHROCK RD STE 400,1105 SCHROCK RD STE 400,llc,True,False,False,True,large,True,"['1033 N HIGH ST', '1015 N HIGH ST', '30 34 STARR AV', '730 - 750 E LONG ST', '0 LONG ST']",0.043478260869565216,56,tier_3,LLC entity (high investor probability); Large portfolio (23 properties); Business address (suite/floor),Possible Investor - Worth contacting
TMJ COLUMBUS LLC,22,336000.0,PO BOX 81657,PO BOX 81657,llc,True,False,True,False,large,True,"['0 SEVENTEENTH AV', '0 ETHEL AV', '0 ETHEL AV', '0 ETHEL AV', '0 ETHEL AV']",0.13636363636363635,58,tier_3,LLC entity (high investor probability); Large portfolio (22 properties); PO Box address,Possible Investor - Worth contacting
HIBBARD RONALD A TRUSTEE,22,4188700.0,5715 SINCLAIR RD,5175 SINCLAIR RD,trust,True,False,False,False,large,True,"['415 FREBIS AV', '2675 N HOMECROFT DR', '2558 BEULAH RD', '3057 KARL RD', '3115 HAMILTON AV']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (22 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CONREX ML SMA 2019-01 OPERATING COMPANY LLC,22,3840900.0,PO BOX 4900,PO BOX 4900,corporation,True,False,True,False,large,True,"['1190 ELDERWOOD AV', '1159 GERTRUDE DR', '1575 CASE RD', '4283 SIBLEY AV', '1050 ST AGNES AV']",0.13636363636363635,55,tier_3,Corporation (likely investor); Large portfolio (22 properties); PO Box address,Possible Investor - Worth contacting
WILD FLOWER LLC,22,1922300.0,PO BOX 60,PO BOX 60,llc,True,False,True,False,large,True,"['2124 DARTMOUTH AV', '2118 DARTMOUTH AV', '1481 MYRTLE AV', '2669 PONTIAC ST', '2276 VELMA ST']",0.4090909090909091,58,tier_3,LLC entity (high investor probability); Large portfolio (22 properties); PO Box address,Possible Investor - Worth contacting
EPCON PROPERTIES INC,22,4769100.0,500 STONEHENGE PARKWAY,500 STONEHENGE PKWY,corporation,True,True,False,False,large,True,"['2625 TROTTERSWAY DR', '2633 TROTTERSWAY DR', '2536 TROTTERSLANE DR', '2620 TROTTERSWAY DR', '2622 TROTTERSWAY DR']",0.2727272727272727,59,tier_3,"Corporation (likely investor); Large portfolio (22 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
TYLER FERN E TR,21,2960700.0,1157 FOREST GLEN RD,1157 FOREST GLEN RD,trust,True,False,False,False,large,True,"['141 N OGDEN AV', '1449 ABERDEEN AV', '2682 OSCEOLA AV', '2210 N JEFFERSON AV', '2310 ATWOOD TE']",0.9523809523809523,55,tier_3,Trust entity (possible investor); Large portfolio (21 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HEADLEE MARGIE F TR,21,1389900.0,4065 DELANCY PARK DR,4065 DELANCY PARK DR,trust,True,False,False,False,large,True,"['300 WILDBERRY LN', '302 WILDBERRY LN', '304 WILDBERRY LN', '306 WILDBERRY LN', '310 WILDBERRY LN']",0.0,40,tier_3,Trust entity (possible investor); Large portfolio (21 properties),Possible Investor - Worth contacting
KARN MEATS INC,21,919100.0,922 TAYLOR AVE,922 TAYLOR AVE,corporation,True,False,False,False,large,True,"['922 TAYLOR AV', '931 TAYLOR AV', '0 CORWIN AV', '931 N TAYLOR AV', '0 TAYLOR AV']",0.2857142857142857,49,tier_3,Corporation (likely investor); Large portfolio (21 properties),Possible Investor - Worth contacting
CHN NORTH LLC,21,3946800.0,1680 WATERMARK DR,1680 WATERMARK DR,llc,True,False,False,False,large,True,"['2481 INDIANOLA AV', '3241 INDIANOLA AV', '2630 ADAMS AV', '2640 ADAMS AV', '1715 1721 WEBER RD']",0.047619047619047616,52,tier_3,LLC entity (high investor probability); Large portfolio (21 properties),Possible Investor - Worth contacting
CANTLEY WILLIAM E TR,21,2754500.0,1260 BROWNLEAF ROAD,1260 BROWNLEAD RD,trust,True,False,False,False,large,True,"['1049 FOREST DR', '1056 FOREST DR', '1803 BELMEAD AV', '996 RICHTER RD', '1006 RICHTER RD']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (21 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BUCKEYE CITY LLC,21,7448200.0,PO BOX 82344,PO BOX 82344,llc,True,False,True,False,large,True,"['117 E LANE AV', '212 214 PATTERSON AV', '21 23 E BLAKE AV', '49 E OAKLAND AV', '71 73 E MAYNARD AV']",0.3333333333333333,58,tier_3,LLC entity (high investor probability); Large portfolio (21 properties); PO Box address,Possible Investor - Worth contacting
SEAGER PATRICIA M TR,21,3309200.0,6674 CARINLOUGH PL,8805 GOVERNORS HILL DR,trust,True,False,False,False,large,True,"['1349 ISLAND BAY DR', '1359 LANE ON THE LAKE', '5960 AQUA BAY DR', '5962 AQUA BAY DR', '5964 AQUA BAY DR']",0.9523809523809523,55,tier_3,Trust entity (possible investor); Large portfolio (21 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MILLER WILLIAM M TR,20,3216000.0,1929 STRATHSHIRE HALL LN,901 CORPORATE CENTER DR,trust,True,False,False,False,large,True,"['1138 SELLS AV', '1138 W SELLS AV', '1138 W SELLS AV', '1138 SELLS AV', '1124 SELLS AV']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (20 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
WJ3ENTERPRISES LTD,20,1352000.0,694 HARMON PLZ,694 HARMON PLZ,partnership,True,False,False,False,large,True,"['1145 E LIVINGSTON AV', '1147 - 1149 E LIVINGSTON AV', '1217 1219 E LIVINGSTON AV', '391 S YALE AV', '395 S YALE AV']",0.5,48,tier_3,Partnership (likely investor); Large portfolio (20 properties),Possible Investor - Worth contacting
TALBOTT RICHARD A TR,20,13658100.0,442 E NORTHWOOD AVE,442 E NORTHWOOD AVE COLUMBUS OH 43201-1350,trust,True,False,False,False,large,True,"['109 E TWELFTH AV', '156 THIRTEENTH AV', '0 SEVENTEENTH AV', '19 W TENTH AV', '432 E EIGHTEENTH ST']",0.75,51,tier_3,Trust entity (possible investor); Large portfolio (20 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
LG-ANI LTD,20,3190700.0,5184 HANOVER CLOSE,5184 HANOVER CLOSE,partnership,True,False,False,False,large,True,"['1526 CUNARD RD', '3572 KIRKWOOD RD', '1319 MANFELD DR', '5028 BETSY DR', '1599 SIMPSON DR']",0.25,48,tier_3,Partnership (likely investor); Large portfolio (20 properties),Possible Investor - Worth contacting
BAMATTRE COLORADO LP 2023,19,7166700.0,1102 S MARJAN ST,1102 S MARJAN ST,partnership,True,False,False,False,large,True,"['2683 2685 INDIANOLA AV', '3145 INDIANOLA AV', '3167 INDIANOLA AV', '1729 W THIRD AV', '3077 3079 NEIL AV']",0.2631578947368421,48,tier_3,Partnership (likely investor); Large portfolio (19 properties),Possible Investor - Worth contacting
BTJR LLC,19,4057200.0,2585 N HIGH ST,2585 N HIGH ST,llc,True,False,False,False,large,True,"['2585 N HIGH ST', '2589 N HIGH ST', '1685 1688 S PARSONS AV', '1665 S PARSONS AV', '1665 S PARSONS AV']",0.0,52,tier_3,LLC entity (high investor probability); Large portfolio (19 properties),Possible Investor - Worth contacting
PARLIN LLC,19,1616800.0,230 REEB AVE,PO BOX 16272,llc,True,False,False,False,large,True,"['230 232 REEB AV', '226 228 REEB AV', '697 BERKELEY RD', '166 S WARREN AV', '2178 UNION AV']",0.2631578947368421,52,tier_3,LLC entity (high investor probability); Large portfolio (19 properties),Possible Investor - Worth contacting
1400 GROGAN AVE LLC,18,37000.0,1066 N HIGH ST,1066 N HIGH ST,llc,True,False,False,False,large,True,"['0 OXFORD ST', '0 GROGAN AV', '0 GROGAN AV', '0 GROGAN AV', '0 OXFORD ST']",0.0,52,tier_3,LLC entity (high investor probability); Large portfolio (18 properties),Possible Investor - Worth contacting
NGI LLC,18,2423600.0,11840 BRIGHT PASSAGE,11840 BRIGHT PSGE,llc,True,False,False,False,large,True,"['830 SEYMOUR AV', '1278 1280 E SEVENTEENTH AV', '1603 MARYLAND AV', '1185 S OHIO AV', '544 RYAN AV']",0.3888888888888889,52,tier_3,LLC entity (high investor probability); Large portfolio (18 properties),Possible Investor - Worth contacting
GOODMAN LEE TR,18,1659600.0,4945 ALBANY MEADOW,4945 ALBANY MDW,trust,True,False,False,False,large,True,"['1964 WILLOWAY CT', '1980 WILLOWAY CT', '1984 WILLOWAY CT', '2006 WILLOWAY CT', '2010 WILLOWAY CT']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (18 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TAMNED LLC,18,2929500.0,2638 VASSAR PL,2638 VASSAR PL,llc,True,False,False,False,large,True,"['892 CHATHAM LN', '991 MANOR LN', '991 MANOR LN', '1008 MANOR LN', '1022 GALLITON CT']",0.05555555555555555,52,tier_3,LLC entity (high investor probability); Large portfolio (18 properties),Possible Investor - Worth contacting
PRIM ENTERPRISES LTD,18,2434600.0,875 GRAY STREET,875 GRAY ST,partnership,True,False,False,False,large,True,"['1478 OAK ST', '1037 PARSONS AV', '1025 PARSONS AV', '617 E JENKINS AV', '63 E MORRILL AV']",0.05555555555555555,48,tier_3,Partnership (likely investor); Large portfolio (18 properties),Possible Investor - Worth contacting
431 FIRST THURBER LLC,17,3462400.0,22 E GAY ST STE 800,22 E GAY ST STE 800,llc,True,False,False,True,large,True,"['431 W FIRST AV', '431 W FIRST AV', '431 W FIRST AV', '431 W FIRST AV', '431 W FIRST AV']",0.058823529411764705,56,tier_3,LLC entity (high investor probability); Large portfolio (17 properties); Business address (suite/floor),Possible Investor - Worth contacting
SLIVER LTD,17,6908700.0,P O BOX 8310,PO BOX 8310,partnership,True,False,False,False,large,True,"['183 E SIXTEENTH AV', '2239 NEIL AV', '211 E LANE AV', '28 30 E THIRTEENTH AV', '116 E ELEVENTH AV']",0.47058823529411764,48,tier_3,Partnership (likely investor); Large portfolio (17 properties),Possible Investor - Worth contacting
TOWER 10 LLC,17,1101400.0,240 TAPPAN DR N STE B,240 TAPPAN DR N STE B,llc,True,False,False,False,large,True,"['50 W BROAD ST', '50 W BROAD ST', '50 W BROAD ST', '50 W BROAD ST', '50 W BROAD ST']",0.11764705882352941,52,tier_3,LLC entity (high investor probability); Large portfolio (17 properties),Possible Investor - Worth contacting
JACK ESTATES LLC,17,2150700.0,3805 OVERDALE DR,3805 OVERDALE DR,llc,True,False,False,False,large,True,"['143 E HUDSON ST', '215 217 PATTERSON AV', 'S OHIO AV', 'MILLER AV', '700 SHOEMAKER AV']",0.11764705882352941,52,tier_3,LLC entity (high investor probability); Large portfolio (17 properties),Possible Investor - Worth contacting
UNITED FAMILY PARTNERS LLC,17,3050000.0,1946 HAVENSWOOD PL,1946 HAVENSWOOD PL,partnership,True,False,False,False,large,True,"['3866 ASTOR AV', '3839 ASTOR AV', '1228 COUNTRY CLUB RD', '4020 BARTHEL AV', '3924 FULTON ST']",0.17647058823529413,48,tier_3,Partnership (likely investor); Large portfolio (17 properties),Possible Investor - Worth contacting
KENABRE ENTERPRISES LLC,17,2658500.0,3930 NORTHRIDGE RD,3930 NORTHRIDGE RD,llc,True,False,False,False,large,True,"['3066 JANWOOD DR', '1890 LONSDALE RD', '4870 DOWNING DR', '508 W VIRGINIA CR', '4063 URAL AV']",0.17647058823529413,52,tier_3,LLC entity (high investor probability); Large portfolio (17 properties),Possible Investor - Worth contacting
FABECK BARBARA L TR,16,1265600.0,PO BOX 7727,PO BOX 7727,trust,True,False,False,False,large,True,"['431 MARION RD', '742 744 FREBIS AV', '1942 PARSONS AV', '1958 S PARSONS AV', '0 S PARSONS AV']",0.8125,55,tier_3,Trust entity (possible investor); Large portfolio (16 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ALYNATA PROPERTIES LTD,16,3693600.0,906 E BROAD ST,906 E BROAD ST,partnership,True,True,False,False,large,True,"['1540 1542 CLIFTON AV', '1799 1801 S FIFTH ST', '337 339 E MITHOFF ST', '305 N WOODLAND AV', '287 N TWENTY FIRST ST']",0.375,58,tier_3,"Partnership (likely investor); Large portfolio (16 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLUEPRINT COMMUNITY DEVELOPMENT LLC,16,2494900.0,211 TAYLOR AVE,211 TAYLOR AVE,llc,True,False,False,False,large,True,"['0 MARYLAND AV', '1616 MARYLAND AV', '547 551 PARKWOOD AV', '0 PARKWOOD AV', '1521 MT VERNON AV']",0.0625,52,tier_3,LLC entity (high investor probability); Large portfolio (16 properties),Possible Investor - Worth contacting
HAWTHORNE ANTHONY W TR,16,1589600.0,1962 YOSEMITE RD,135 ALLVIEW RD,trust,True,False,False,False,large,True,"['248 SUMMERFERN LN', '252 SUMMERFERN LN', '264 SUMMERFERN LN', '268  SUMMERFERN LN', '257 MCCRANEY  LN']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (16 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BROWN SUSAN D TR,16,7266300.0,336 2ND AVE N,336 2ND AVE N,trust,True,False,False,False,large,True,"['221 223 E SYCAMORE ST', '858 S HIGH ST', '706 708 JAEGER ST', '739 741 MOHAWK ST', '751 753 S PEARL ST']",0.125,40,tier_3,Trust entity (possible investor); Large portfolio (16 properties),Possible Investor - Worth contacting
GIANNOPOULOS PROPERTIES LTD,16,4546400.0,247 N PARKVIEW AVE,247 N PARKVIEW AVE,partnership,True,True,False,False,large,True,"['680 684 N PEARL ALLEY', '0 MT PLEASANT AV', '660 662 N HIGH ST', '1088 N HIGH ST', '674 PEARL ST']",0.0,58,tier_3,"Partnership (likely investor); Large portfolio (16 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EVERETT COMPANY LTD,16,3800700.0,339 PARKLAWN DR,339 PARKLAWN DR,partnership,True,False,False,False,large,True,"['1338 1340 BLUFF AV', '1328 1330 BLUFF AV', '1322 1324 BLUFF AV', '2633 2637 CHARING RD', '0 CHARING RD']",0.0,48,tier_3,Partnership (likely investor); Large portfolio (16 properties),Possible Investor - Worth contacting
LONG NICHOLAS B,15,3626500.0,PO BOX 9027,140 N CASSINGHAM RD,individual,False,False,True,False,large,True,"['2505 2509 NEIL AV', '77 79 W KING AV', '203 205 DAKOTA AV', '335 337 WOODLAND AV', '190 196 DANA AV']",0.9333333333333333,43,tier_3,Large portfolio (15 properties); 80%+ properties are absentee-owned; PO Box address,Possible Investor - Worth contacting
NJ DRYWALL SERVICES CORPORATION,15,272900.0,2896 JOHNSTOWN RD,2896 JOHNSTOWN RD,corporation,True,False,False,False,large,True,"['2896 2900 JOHNSTOWN RD', '0 JOHNSTOWN RD', '0 E LEONARD AV', '0 E LEONARD AV', '0 E LEONARD AV']",0.0,49,tier_3,Corporation (likely investor); Large portfolio (15 properties),Possible Investor - Worth contacting
SHERMAN & OAK LLC,15,2602100.0,PO BOX 1475,PO BOX 1475,llc,True,False,True,False,large,True,"['143 SHERMAN AV', '143 SHERMAN AV', '143 SHERMAN AV', '143 SHERMAN AV', '143 SHERMAN AV']",0.0,58,tier_3,LLC entity (high investor probability); Large portfolio (15 properties); PO Box address,Possible Investor - Worth contacting
MDN DEVELOPMENT LLC,15,1911800.0,PO BOX 1581,PO BOX 1581,llc,True,False,True,False,large,True,"['1550 MANCHESTER AV', '0 MCGUFFEY RD', '3115 MCGUFFEY RD', '2272 COLFAX AV', '795 WELDON AV']",0.2,58,tier_3,LLC entity (high investor probability); Large portfolio (15 properties); PO Box address,Possible Investor - Worth contacting
ARV INVESTORS LLC,15,435000.0,4439 ZACHARIAH PL,3293 GROVEPARK DR,llc,True,False,False,False,large,True,"['1852 LITTLE AV', '3771 MINNESOTA AV', '0 E MINNESOTA AV', '3828 GENESSEE AV', '3779 GENESSEE AV']",0.4666666666666667,52,tier_3,LLC entity (high investor probability); Large portfolio (15 properties),Possible Investor - Worth contacting
MINSK LLC,14,1777500.0,PO BOX 412,PO BOX 412,llc,True,False,True,False,large,True,"['673 S JAMES RD', '3940 LIVINGSTON AV', '3476 DESHLER AV', '4493 LIVINGSTON AV', '3718 KIRKWOOD RD']",0.35714285714285715,58,tier_3,LLC entity (high investor probability); Large portfolio (14 properties); PO Box address,Possible Investor - Worth contacting
BALLISTAT 2020 LLC,14,558500.0,4235 OXFORD DR,4235 OXFORD DR,llc,True,False,False,False,large,True,"['384 NELSON RD', '388 S NELSON RD', '0 S NELSON RD', '0 S NELSON RD', '410 S NELSON RD']",0.0,52,tier_3,LLC entity (high investor probability); Large portfolio (14 properties),Possible Investor - Worth contacting
COLUMBUS HOME LLC,14,1836700.0,6146 LAMPTON POND DRIVE,6146 LAMPTON POND DR,llc,True,False,False,False,large,True,"['1355 CLARFIELD AV', '2671 BULEN AV', '1209 GROVEWOOD DR', '2985 NUWAY RD', '3073 FAIRWOOD AV']",0.14285714285714285,52,tier_3,LLC entity (high investor probability); Large portfolio (14 properties),Possible Investor - Worth contacting
BAKER RAYMOND E III TR,14,1806600.0,3265 DARACQ CIRCLE,3265 DARRACQ CIR,trust,True,False,False,False,large,True,"['506 S HAGUE AV', '400 HIGHLAND AV', '2418 W BROAD ST', '24 26 N EUREKA AV', '19 21 N WAYNE AV']",0.7857142857142857,51,tier_3,Trust entity (possible investor); Large portfolio (14 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
LYTLE ROBERT L TRUSTEE,14,3179600.0,4041 LOCKBOURNE LANE,4041 LOCKBOURNE RD,trust,True,False,False,False,large,True,"['4037 LOCKBOURNE RD', '4039 LOCKBOURNE RD', '4039 LOCKBOURNE RD REAR', '1135 VERNON DR', '1078 MEADOW LN']",0.5714285714285714,51,tier_3,Trust entity (possible investor); Large portfolio (14 properties); 50%+ properties are absentee-owned,Possible Investor - Worth contacting
